Lon,Lat,LMZ,Stat_Area,EEZ,LMZ_MA,Depth,Distant_Offshore
-67.9,43.3,NA,515,EEZ Offshore Management Area 3,21,-230,0.909025249
-67.85,43.3,NA,515,EEZ Offshore Management Area 3,21,-220,0.928968516
-67.8,43.3,NA,515,EEZ Offshore Management Area 3,21,-239,0.951124652
-67.75,43.3,NA,515,EEZ Offshore Management Area 3,21,-253,0.975342864
-67.7,43.3,NA,515,EEZ Offshore Management Area 3,21,-247,1.001473566
-67.65,43.3,NA,465,EEZ Offshore Management Area 3,0,-236,1.02937112
-67.6,43.3,NA,465,EEZ Offshore Management Area 3,0,-225,1.058895889
-67.55,43.3,NA,465,NA,0,-213,1.089915641
-67.5,43.3,NA,465,NA,0,-184,1.122306421
-67.45,43.3,NA,465,NA,0,-192,1.155952985
-67.4,43.3,NA,465,NA,0,-200,1.16368795
-67.35,43.3,NA,465,NA,0,-204,1.172821958
-67.3,43.3,NA,465,NA,0,-186,1.183998752
-67.25,43.3,NA,465,NA,0,-218,1.189753877
-67.2,43.3,NA,465,NA,0,-223,1.144580398
-67.15,43.3,NA,465,NA,0,-226,1.099824662
-67.1,43.3,NA,465,NA,0,-210,1.055539809
-67.05,43.3,NA,465,NA,0,-186,1.011787669
-67,43.3,NA,465,NA,0,-194,0.968640433
-66.95,43.3,NA,465,NA,0,-196,0.926182643
-66.9,43.3,NA,465,NA,0,-194,0.883796958
-66.85,43.3,NA,465,NA,0,-177,0.834186108
-66.8,43.3,NA,465,NA,0,-151,0.784624664
-66.75,43.3,NA,465,NA,0,-130,0.735122617
-66.7,43.3,NA,465,NA,0,-110,0.685692834
-66.65,43.3,NA,465,NA,0,-95,0.636352153
-66.6,43.3,NA,465,NA,0,-103,0.587123039
-66.55,43.3,NA,465,NA,0,-63,0.538036116
-66.5,43.3,NA,465,NA,0,-59,0.489134197
-66.45,43.3,NA,465,NA,0,-58,0.440478188
-66.4,43.3,NA,465,NA,0,-59,0.392154222
-66.35,43.3,NA,465,NA,0,-61,0.344309213
-66.3,43.3,NA,465,NA,0,-63,0.297174585
-66.25,43.3,NA,465,NA,0,-71,0.25115062
-66.2,43.3,NA,465,NA,0,-59,0.206979549
-66.15,43.3,NA,465,NA,0,-54,0.166145821
-66.1,43.3,NA,465,NA,0,-53,0.131276274
-66.05,43.3,NA,465,NA,0,-39,0.102437179
-70.8,43.35,NA,0,NA,0,107,0
-70.75,43.35,NA,0,NA,0,78,0
-70.7,43.35,NA,0,NA,0,63,0
-70.65,43.35,NA,0,NA,0,65,0
-70.6,43.35,NA,0,NA,0,42,0
-70.55,43.35,NA,0,NA,0,14,0
-70.5,43.35,NA,0,NA,0,12,0
-70.45,43.35,G,513,EEZ Nearshore Management Area 1,0,3,0.003028302
-70.4,43.35,G,513,EEZ Nearshore Management Area 1,20,-40,0.044306527
-70.35,43.35,G,513,EEZ Nearshore Management Area 1,20,-44,0.064911379
-70.3,43.35,G,513,EEZ Nearshore Management Area 1,20,-39,0.10390364
-70.25,43.35,G,513,EEZ Nearshore Management Area 1,20,-65,0.12917638
-70.2,43.35,G,513,EEZ Nearshore Management Area 1,20,-86,0.166041673
-70.15,43.35,G,513,EEZ Nearshore Management Area 1,20,-104,0.207032671
-70.1,43.35,G/F overlap,513,EEZ Nearshore Management Area 1,20,-135,0.232268437
-70.05,43.35,G/F overlap,513,EEZ Nearshore Management Area 1,20,-138,0.259699586
-70,43.35,F,513,EEZ Nearshore Management Area 1,20,-168,0.290707026
-69.95,43.35,F,513,EEZ Nearshore Management Area 1,20,-158,0.326461751
-69.9,43.35,F,513,EEZ Nearshore Management Area 1,20,-154,0.35689614
-69.85,43.35,F,513,EEZ Nearshore Management Area 1,20,-169,0.351251821
-69.8,43.35,F,513,EEZ Nearshore Management Area 1,20,-160,0.352625215
-69.75,43.35,F,513,EEZ Nearshore Management Area 1,20,-159,0.360986484
-69.7,43.35,E,513,EEZ Nearshore Management Area 1,20,-171,0.375869581
-69.65,43.35,E,513,EEZ Nearshore Management Area 1,20,-166,0.396540845
-69.6,43.35,E,513,EEZ Nearshore Management Area 1,20,-164,0.400918339
-69.55,43.35,E,513,EEZ Nearshore Management Area 1,20,-167,0.405776927
-69.5,43.35,E,513,EEZ Nearshore Management Area 1,20,-172,0.416622509
-69.45,43.35,E,513,EEZ Nearshore Management Area 1,20,-169,0.433005444
-69.4,43.35,E,513,EEZ Nearshore Management Area 1,20,-170,0.454327101
-69.35,43.35,D,513,EEZ Nearshore Management Area 1,20,-167,0.479929698
-69.3,43.35,D,513,EEZ Nearshore Management Area 1,20,-164,0.509167865
-69.25,43.35,D,513,EEZ Nearshore Management Area 1,20,-159,0.533202687
-69.2,43.35,D,513,EEZ Nearshore Management Area 1,20,-155,0.523781257
-69.15,43.35,D,513,EEZ Nearshore Management Area 1,20,-165,0.519026498
-69.1,43.35,D,513,EEZ Nearshore Management Area 1,20,-150,0.501032043
-69.05,43.35,D,513,EEZ Nearshore Management Area 1,20,-157,0.486926081
-69,43.35,D,512,EEZ Nearshore Management Area 1,20,-146,0.477661918
-68.95,43.35,D,512,EEZ Nearshore Management Area 1,0,-123,0.47352382
-68.9,43.35,D,512,EEZ Nearshore Management Area 1,0,-105,0.474645877
-68.85,43.35,D,512,EEZ Nearshore Management Area 1,0,-111,0.480991277
-68.8,43.35,D,512,EEZ Nearshore Management Area 1,0,-114,0.49235811
-68.75,43.35,D,512,EEZ Nearshore Management Area 1,0,-87,0.508409685
-68.7,43.35,C,512,EEZ Nearshore Management Area 1,0,-123,0.527970333
-68.65,43.35,NA,512,EEZ Offshore Management Area 3,0,-143,0.545550064
-68.6,43.35,NA,512,EEZ Offshore Management Area 3,0,-163,0.567007118
-68.55,43.35,NA,512,EEZ Offshore Management Area 3,0,-176,0.590948765
-68.5,43.35,NA,512,EEZ Offshore Management Area 3,0,-183,0.612640948
-68.45,43.35,NA,512,EEZ Offshore Management Area 3,0,-183,0.636353479
-68.4,43.35,NA,512,EEZ Offshore Management Area 3,0,-184,0.662995061
-68.35,43.35,NA,512,EEZ Offshore Management Area 3,0,-165,0.692227672
-68.3,43.35,NA,512,EEZ Offshore Management Area 3,0,-173,0.723737418
-68.25,43.35,NA,512,EEZ Offshore Management Area 3,0,-180,0.753197449
-68.2,43.35,NA,512,EEZ Offshore Management Area 3,0,-193,0.765788325
-68.15,43.35,NA,512,EEZ Offshore Management Area 3,0,-202,0.778196648
-68.1,43.35,NA,512,EEZ Offshore Management Area 3,0,-215,0.792066161
-68.05,43.35,NA,512,EEZ Offshore Management Area 3,0,-233,0.807870598
-68,43.35,NA,512,EEZ Offshore Management Area 3,0,-240,0.826402447
-67.95,43.35,NA,512,EEZ Offshore Management Area 3,0,-244,0.844351588
-67.9,43.35,NA,512,EEZ Offshore Management Area 3,0,-245,0.862893506
-67.85,43.35,NA,512,EEZ Offshore Management Area 3,0,-235,0.883878274
-67.8,43.35,NA,512,EEZ Offshore Management Area 3,0,-243,0.907136375
-67.75,43.35,NA,512,EEZ Offshore Management Area 3,0,-268,0.932497723
-67.7,43.35,NA,512,EEZ Offshore Management Area 3,0,-247,0.959795605
-67.65,43.35,NA,465,EEZ Offshore Management Area 3,0,-237,0.98886966
-67.6,43.35,NA,465,EEZ Offshore Management Area 3,0,-226,1.01956795
-67.55,43.35,NA,465,NA,0,-201,1.051748261
-67.5,43.35,NA,465,NA,0,-162,1.085278768
-67.45,43.35,NA,465,NA,0,-187,1.107020616
-67.4,43.35,NA,465,NA,0,-184,1.114377111
-67.35,43.35,NA,465,NA,0,-192,1.123911938
-67.3,43.35,NA,465,NA,0,-198,1.135570229
-67.25,43.35,NA,465,NA,0,-215,1.149287364
-67.2,43.35,NA,465,NA,0,-219,1.123630227
-67.15,43.35,NA,465,NA,0,-230,1.07800505
-67.1,43.35,NA,465,NA,0,-211,1.032785015
-67.05,43.35,NA,465,NA,0,-192,0.988025753
-67,43.35,NA,465,NA,0,-185,0.94379282
-66.95,43.35,NA,465,NA,0,-198,0.900163812
-66.9,43.35,NA,465,NA,0,-195,0.857230942
-66.85,43.35,NA,465,NA,0,-177,0.815104219
-66.8,43.35,NA,465,NA,0,-163,0.773915298
-66.75,43.35,NA,465,NA,0,-136,0.729529685
-66.7,43.35,NA,465,NA,0,-116,0.679693285
-66.65,43.35,NA,465,NA,0,-100,0.629882816
-66.6,43.35,NA,465,NA,0,-94,0.580104958
-66.55,43.35,NA,465,NA,0,-95,0.530368893
-66.5,43.35,NA,465,NA,0,-69,0.480687594
-66.45,43.35,NA,465,NA,0,-59,0.431079996
-66.4,43.35,NA,465,NA,0,-60,0.381574846
-66.35,43.35,NA,465,NA,0,-60,0.332217945
-66.3,43.35,NA,465,NA,0,-64,0.283086846
-66.25,43.35,NA,465,NA,0,-95,0.234322926
-66.2,43.35,NA,465,NA,0,-66,0.186201863
-66.15,43.35,NA,465,NA,0,-45,0.139409591
-66.1,43.35,NA,465,NA,0,-50,0.095911073
-66.05,43.35,NA,465,NA,0,-30,0.060737804
-70.8,43.4,NA,0,NA,0,149,0
-70.75,43.4,NA,0,NA,0,80,0
-70.7,43.4,NA,0,NA,0,78,0
-70.65,43.4,NA,0,NA,0,61,0
-70.6,43.4,NA,0,NA,0,34,0
-70.55,43.4,NA,0,NA,0,29,0
-70.5,43.4,NA,0,NA,0,22,0
-70.45,43.4,NA,0,NA,0,24,0
-70.4,43.4,NA,513,EEZ Nearshore Management Area 1,20,5,0
-70.35,43.4,G,513,EEZ Nearshore Management Area 1,20,-16,0.036090441
-70.3,43.4,G,513,EEZ Nearshore Management Area 1,20,-27,0.058952839
-70.25,43.4,G,513,EEZ Nearshore Management Area 1,20,-80,0.096740567
-70.2,43.4,G,513,EEZ Nearshore Management Area 1,20,-101,0.142274514
-70.15,43.4,G/F overlap,513,EEZ Nearshore Management Area 1,20,-79,0.162860759
-70.1,43.4,G/F overlap,513,EEZ Nearshore Management Area 1,20,-94,0.190728013
-70.05,43.4,G/F overlap,513,EEZ Nearshore Management Area 1,20,-115,0.220099693
-70,43.4,F,513,EEZ Nearshore Management Area 1,20,-137,0.255950337
-69.95,43.4,F,513,EEZ Nearshore Management Area 1,20,-150,0.295934579
-69.9,43.4,F,513,EEZ Nearshore Management Area 1,20,-151,0.307593355
-69.85,43.4,F,513,EEZ Nearshore Management Area 1,20,-155,0.301307388
-69.8,43.4,F,513,EEZ Nearshore Management Area 1,20,-135,0.302907316
-69.75,43.4,F,513,EEZ Nearshore Management Area 1,20,-137,0.312601251
-69.7,43.4,E,513,EEZ Nearshore Management Area 1,20,-140,0.329675965
-69.65,43.4,E,513,EEZ Nearshore Management Area 1,20,-148,0.352490304
-69.6,43.4,E,513,EEZ Nearshore Management Area 1,20,-155,0.350954149
-69.55,43.4,E,513,EEZ Nearshore Management Area 1,20,-160,0.35649434
-69.5,43.4,E,513,EEZ Nearshore Management Area 1,20,-162,0.368792102
-69.45,43.4,E,513,EEZ Nearshore Management Area 1,20,-162,0.3872041
-69.4,43.4,D,513,EEZ Nearshore Management Area 1,20,-161,0.410909254
-69.35,43.4,D,513,EEZ Nearshore Management Area 1,20,-161,0.439051039
-69.3,43.4,D,513,EEZ Nearshore Management Area 1,20,-157,0.470834594
-69.25,43.4,D,513,EEZ Nearshore Management Area 1,20,-161,0.484727455
-69.2,43.4,D,513,EEZ Nearshore Management Area 1,20,-164,0.474344184
-69.15,43.4,D,513,EEZ Nearshore Management Area 1,20,-163,0.46908859
-69.1,43.4,D,513,EEZ Nearshore Management Area 1,20,-159,0.454095263
-69.05,43.4,D,513,EEZ Nearshore Management Area 1,20,-158,0.438481936
-69,43.4,D,512,EEZ Nearshore Management Area 1,20,-146,0.428170887
-68.95,43.4,D,512,EEZ Nearshore Management Area 1,0,-117,0.423549535
-68.9,43.4,D,512,EEZ Nearshore Management Area 1,0,-123,0.424803611
-68.85,43.4,D,512,EEZ Nearshore Management Area 1,0,-103,0.431881938
-68.8,43.4,D,512,EEZ Nearshore Management Area 1,0,-105,0.444506365
-68.75,43.4,C,512,EEZ Nearshore Management Area 1,0,-94,0.462222682
-68.7,43.4,C,512,EEZ Nearshore Management Area 1,0,-109,0.480685212
-68.65,43.4,C,512,EEZ Nearshore Management Area 1,0,-144,0.499930468
-68.6,43.4,C,512,EEZ Nearshore Management Area 1,0,-147,0.523261572
-68.55,43.4,NA,512,EEZ Offshore Management Area 3,0,-162,0.545663122
-68.5,43.4,NA,512,EEZ Offshore Management Area 3,0,-177,0.568236703
-68.45,43.4,NA,512,EEZ Offshore Management Area 3,0,-182,0.593725232
-68.4,43.4,NA,512,EEZ Offshore Management Area 3,0,-180,0.622194785
-68.35,43.4,NA,512,EEZ Offshore Management Area 3,0,-170,0.653255731
-68.3,43.4,NA,512,EEZ Offshore Management Area 3,0,-169,0.685541754
-68.25,43.4,NA,512,EEZ Offshore Management Area 3,0,-173,0.707125349
-68.2,43.4,NA,512,EEZ Offshore Management Area 3,0,-184,0.717068587
-68.15,43.4,NA,512,EEZ Offshore Management Area 3,0,-191,0.730142648
-68.1,43.4,NA,512,EEZ Offshore Management Area 3,0,-214,0.744318819
-68.05,43.4,NA,512,EEZ Offshore Management Area 3,0,-231,0.761115368
-68,43.4,NA,512,EEZ Offshore Management Area 3,0,-239,0.780725498
-67.95,43.4,NA,512,EEZ Offshore Management Area 3,0,-253,0.797613881
-67.9,43.4,NA,512,EEZ Offshore Management Area 3,0,-252,0.817216926
-67.85,43.4,NA,512,EEZ Offshore Management Area 3,0,-243,0.839344449
-67.8,43.4,NA,512,EEZ Offshore Management Area 3,0,-246,0.863802468
-67.75,43.4,NA,512,EEZ Offshore Management Area 3,0,-262,0.890398957
-67.7,43.4,NA,512,EEZ Offshore Management Area 3,0,-244,0.918948259
-67.65,43.4,NA,465,EEZ Offshore Management Area 3,0,-231,0.949274199
-67.6,43.4,NA,465,EEZ Offshore Management Area 3,0,-228,0.981212059
-67.55,43.4,NA,465,NA,0,-227,1.014609631
-67.5,43.4,NA,465,NA,0,-200,1.049327548
-67.45,43.4,NA,465,NA,0,-188,1.057431485
-67.4,43.4,NA,465,NA,0,-200,1.06513053
-67.35,43.4,NA,465,NA,0,-199,1.075102202
-67.3,43.4,NA,465,NA,0,-201,1.087283976
-67.25,43.4,NA,465,NA,0,-185,1.101602535
-67.2,43.4,NA,465,NA,0,-207,1.104547639
-67.15,43.4,NA,465,NA,0,-210,1.058099942
-67.1,43.4,NA,465,NA,0,-204,1.011990853
-67.05,43.4,NA,465,NA,0,-195,0.966268849
-67,43.4,NA,465,NA,0,-174,0.920991579
-66.95,43.4,NA,465,NA,0,-176,0.876227989
-66.9,43.4,NA,465,NA,0,-171,0.832060988
-66.85,43.4,NA,465,NA,0,-164,0.788590824
-66.8,43.4,NA,465,NA,0,-148,0.745939333
-66.75,43.4,NA,465,NA,0,-136,0.704255271
-66.7,43.4,NA,465,NA,0,-115,0.663720941
-66.65,43.4,NA,465,NA,0,-102,0.624560235
-66.6,43.4,NA,465,NA,0,-97,0.577347436
-66.55,43.4,NA,465,NA,0,-85,0.527351365
-66.5,43.4,NA,465,NA,0,-74,0.477356117
-66.45,43.4,NA,465,NA,0,-65,0.427361981
-66.4,43.4,NA,465,NA,0,-61,0.377369398
-66.35,43.4,NA,465,NA,0,-54,0.327379081
-66.3,43.4,NA,465,NA,0,-53,0.277392254
-66.25,43.4,NA,465,NA,0,-74,0.227411219
-66.2,43.4,NA,465,NA,0,-78,0.17744087
-66.15,43.4,NA,465,NA,0,-41,0.127493774
-66.1,43.4,NA,465,NA,0,-28,0.077614834
-66.05,43.4,NA,465,NA,0,-7,0.028167911
-70.75,43.45,NA,0,NA,0,95,0
-70.7,43.45,NA,0,NA,0,87,0
-70.65,43.45,NA,0,NA,0,71,0
-70.6,43.45,NA,0,NA,0,44,0
-70.55,43.45,NA,0,NA,0,34,0
-70.5,43.45,NA,0,NA,0,42,0
-70.45,43.45,NA,0,NA,0,51,0
-70.4,43.45,NA,0,NA,0,20,0
-70.35,43.45,G,513,EEZ Nearshore Management Area 1,20,-2,0.005287745
-70.3,43.45,G,513,EEZ Nearshore Management Area 1,20,-37,0.033876794
-70.25,43.45,G,513,EEZ Nearshore Management Area 1,20,-50,0.082300803
-70.2,43.45,G,513,EEZ Nearshore Management Area 1,20,-79,0.095386722
-70.15,43.45,G/F overlap,513,EEZ Nearshore Management Area 1,20,-64,0.123226323
-70.1,43.45,G/F overlap,513,EEZ Nearshore Management Area 1,20,-86,0.149590023
-70.05,43.45,F,513,EEZ Nearshore Management Area 1,20,-109,0.185590611
-70,43.45,F,513,EEZ Nearshore Management Area 1,20,-101,0.226959412
-69.95,43.45,F,513,EEZ Nearshore Management Area 1,20,-134,0.270318615
-69.9,43.45,F,513,EEZ Nearshore Management Area 1,20,-140,0.258291354
-69.85,43.45,F,513,EEZ Nearshore Management Area 1,20,-132,0.251385047
-69.8,43.45,F,513,EEZ Nearshore Management Area 1,20,-138,0.253300497
-69.75,43.45,F,513,EEZ Nearshore Management Area 1,20,-127,0.26481662
-69.7,43.45,E,513,EEZ Nearshore Management Area 1,20,-113,0.284771034
-69.65,43.45,E,513,EEZ Nearshore Management Area 1,20,-124,0.302791537
-69.6,43.45,E,513,EEZ Nearshore Management Area 1,20,-144,0.301001852
-69.55,43.45,E,513,EEZ Nearshore Management Area 1,20,-154,0.307443515
-69.5,43.45,E,513,EEZ Nearshore Management Area 1,20,-154,0.321622317
-69.45,43.45,E,513,EEZ Nearshore Management Area 1,20,-153,0.342578918
-69.4,43.45,D,513,EEZ Nearshore Management Area 1,20,-153,0.369160825
-69.35,43.45,D,513,EEZ Nearshore Management Area 1,20,-152,0.400248816
-69.3,43.45,D,513,EEZ Nearshore Management Area 1,20,-163,0.434877586
-69.25,43.45,D,513,EEZ Nearshore Management Area 1,20,-159,0.436596273
-69.2,43.45,D,513,EEZ Nearshore Management Area 1,20,-165,0.425038828
-69.15,43.45,D,513,EEZ Nearshore Management Area 1,20,-162,0.419165487
-69.1,43.45,D,513,EEZ Nearshore Management Area 1,20,-150,0.407887127
-69.05,43.45,D,513,EEZ Nearshore Management Area 1,20,-150,0.390430286
-69,43.45,D,512,EEZ Nearshore Management Area 1,20,-140,0.378813553
-68.95,43.45,D,512,EEZ Nearshore Management Area 1,0,-116,0.373582131
-68.9,43.45,D,512,EEZ Nearshore Management Area 1,0,-107,0.375003344
-68.85,43.45,D,512,EEZ Nearshore Management Area 1,0,-97,0.383003144
-68.8,43.45,D,512,EEZ Nearshore Management Area 1,0,-113,0.397184225
-68.75,43.45,C,512,EEZ Nearshore Management Area 1,0,-129,0.416916308
-68.7,43.45,C,512,EEZ Nearshore Management Area 1,0,-98,0.43400907
-68.65,43.45,C,512,EEZ Nearshore Management Area 1,0,-95,0.455231889
-68.6,43.45,C,512,EEZ Nearshore Management Area 1,0,-153,0.479280025
-68.55,43.45,C,512,EEZ Nearshore Management Area 1,0,-162,0.500838713
-68.5,43.45,C,512,EEZ Nearshore Management Area 1,0,-169,0.524839833
-68.45,43.45,NA,512,EEZ Offshore Management Area 3,0,-171,0.552334637
-68.4,43.45,NA,512,EEZ Offshore Management Area 3,0,-185,0.582829521
-68.35,43.45,NA,512,EEZ Offshore Management Area 3,0,-176,0.615879006
-68.3,43.45,NA,512,EEZ Offshore Management Area 3,0,-164,0.641502765
-68.25,43.45,NA,512,EEZ Offshore Management Area 3,0,-174,0.65786158
-68.2,43.45,NA,512,EEZ Offshore Management Area 3,0,-181,0.668537926
-68.15,43.45,NA,512,EEZ Offshore Management Area 3,0,-188,0.682088647
-68.1,43.45,NA,512,EEZ Offshore Management Area 3,0,-196,0.696887512
-68.05,43.45,NA,512,EEZ Offshore Management Area 3,0,-213,0.714799485
-68,43.45,NA,512,EEZ Offshore Management Area 3,0,-236,0.733342078
-67.95,43.45,NA,512,EEZ Offshore Management Area 3,0,-247,0.751296349
-67.9,43.45,NA,512,EEZ Offshore Management Area 3,0,-256,0.772076294
-67.85,43.45,NA,512,EEZ Offshore Management Area 3,0,-252,0.795460498
-67.8,43.45,NA,512,EEZ Offshore Management Area 3,0,-242,0.821226524
-67.75,43.45,NA,512,EEZ Offshore Management Area 3,0,-241,0.849157584
-67.7,43.45,NA,512,EEZ Offshore Management Area 3,0,-232,0.879047327
-67.65,43.45,NA,465,EEZ Offshore Management Area 3,0,-222,0.910702918
-67.6,43.45,NA,465,EEZ Offshore Management Area 3,0,-222,0.943946717
-67.55,43.45,NA,465,EEZ Offshore Management Area 3,0,-219,0.978616883
-67.5,43.45,NA,465,NA,0,-210,1.002240663
-67.45,43.45,NA,465,NA,0,-212,1.007882952
-67.4,43.45,NA,465,NA,0,-205,1.015957551
-67.35,43.45,NA,465,NA,0,-191,1.026407056
-67.3,43.45,NA,465,NA,0,-205,1.039159827
-67.25,43.45,NA,465,NA,0,-205,1.054132271
-67.2,43.45,NA,465,NA,0,-204,1.070747241
-67.15,43.45,NA,465,NA,0,-217,1.04021925
-67.1,43.45,NA,465,NA,0,-194,0.993280468
-67.05,43.45,NA,465,NA,0,-218,0.946655211
-67,43.45,NA,465,NA,0,-207,0.900392186
-66.95,43.45,NA,465,NA,0,-197,0.854550226
-66.9,43.45,NA,465,NA,0,-175,0.809200895
-66.85,43.45,NA,465,NA,0,-188,0.764431873
-66.8,43.45,NA,465,NA,0,-167,0.720351365
-66.75,43.45,NA,465,NA,0,-146,0.677093854
-66.7,43.45,NA,465,NA,0,-126,0.634827605
-66.65,43.45,NA,465,NA,0,-119,0.593764337
-66.6,43.45,NA,465,NA,0,-97,0.554171533
-66.55,43.45,NA,465,NA,0,-95,0.515240218
-66.5,43.45,NA,465,NA,0,-83,0.474824791
-66.45,43.45,NA,465,NA,0,-84,0.429472424
-66.4,43.45,NA,465,NA,0,-50,0.379757768
-66.35,43.45,NA,465,NA,0,-57,0.330129312
-66.3,43.45,NA,465,NA,0,-56,0.280632789
-66.25,43.45,NA,465,NA,0,-72,0.231267741
-66.2,43.45,NA,465,NA,0,-51,0.181907834
-66.15,43.45,NA,465,NA,0,-32,0.132547926
-66.1,43.45,NA,465,NA,0,-22,0.083256899
-66.05,43.45,NA,465,NA,0,-16,0.035684888
-70.7,43.5,NA,0,NA,0,95,0
-70.65,43.5,NA,0,NA,0,88,0
-70.6,43.5,NA,0,NA,0,79,0
-70.55,43.5,NA,0,NA,0,33,0
-70.5,43.5,NA,0,NA,0,26,0
-70.45,43.5,NA,0,NA,0,23,0
-70.4,43.5,NA,0,NA,0,15,0
-70.35,43.5,G,513,EEZ Nearshore Management Area 1,20,-15,0.025318406
-70.3,43.5,G,513,EEZ Nearshore Management Area 1,20,-20,0.011598366
-70.25,43.5,G,513,EEZ Nearshore Management Area 1,20,-37,0.040909982
-70.2,43.5,G,513,EEZ Nearshore Management Area 1,20,-58,0.0525331
-70.15,43.5,G/F overlap,513,EEZ Nearshore Management Area 1,20,-32,0.079438497
-70.1,43.5,G/F overlap,513,EEZ Nearshore Management Area 1,20,-71,0.115659737
-70.05,43.5,F,513,EEZ Nearshore Management Area 1,20,-82,0.159511363
-70,43.5,F,513,EEZ Nearshore Management Area 1,20,-107,0.201377142
-69.95,43.5,F,513,EEZ Nearshore Management Area 1,20,-98,0.223914506
-69.9,43.5,F,513,EEZ Nearshore Management Area 1,20,-111,0.209179643
-69.85,43.5,F,513,EEZ Nearshore Management Area 1,20,-101,0.20150122
-69.8,43.5,F,513,EEZ Nearshore Management Area 1,20,-126,0.203885854
-69.75,43.5,E,513,EEZ Nearshore Management Area 1,20,-119,0.218027846
-69.7,43.5,E,513,EEZ Nearshore Management Area 1,20,-121,0.241873607
-69.65,43.5,E,513,EEZ Nearshore Management Area 1,20,-118,0.253211402
-69.6,43.5,E,513,EEZ Nearshore Management Area 1,20,-143,0.251068545
-69.55,43.5,E,513,EEZ Nearshore Management Area 1,20,-138,0.258756284
-69.5,43.5,E,513,EEZ Nearshore Management Area 1,20,-136,0.275452744
-69.45,43.5,E,513,EEZ Nearshore Management Area 1,20,-136,0.299655827
-69.4,43.5,D,513,EEZ Nearshore Management Area 1,20,-141,0.329716567
-69.35,43.5,D,513,EEZ Nearshore Management Area 1,20,-142,0.364187334
-69.3,43.5,D,513,EEZ Nearshore Management Area 1,20,-149,0.395787411
-69.25,43.5,D,513,EEZ Nearshore Management Area 1,20,-153,0.38893689
-69.2,43.5,D,513,EEZ Nearshore Management Area 1,20,-143,0.375917018
-69.15,43.5,D,513,EEZ Nearshore Management Area 1,20,-138,0.369263192
-69.1,43.5,D,513,EEZ Nearshore Management Area 1,20,-143,0.362686239
-69.05,43.5,D,513,EEZ Nearshore Management Area 1,20,-131,0.342936157
-69,43.5,D,512,EEZ Nearshore Management Area 1,20,-118,0.329649977
-68.95,43.5,D,512,EEZ Nearshore Management Area 1,0,-109,0.323624795
-68.9,43.5,D,512,EEZ Nearshore Management Area 1,0,-107,0.325264366
-68.85,43.5,D,512,EEZ Nearshore Management Area 1,0,-129,0.334455988
-68.8,43.5,D,512,EEZ Nearshore Management Area 1,0,-120,0.3506062
-68.75,43.5,C,512,EEZ Nearshore Management Area 1,0,-136,0.369861152
-68.7,43.5,C,512,EEZ Nearshore Management Area 1,0,-140,0.388161657
-68.65,43.5,C,512,EEZ Nearshore Management Area 1,0,-127,0.411754383
-68.6,43.5,C,512,EEZ Nearshore Management Area 1,0,-124,0.433863045
-68.55,43.5,C,512,EEZ Nearshore Management Area 1,0,-145,0.456512924
-68.5,43.5,C,512,EEZ Nearshore Management Area 1,0,-147,0.482722229
-68.45,43.5,C,512,EEZ Nearshore Management Area 1,0,-168,0.512481658
-68.4,43.5,C,512,EEZ Nearshore Management Area 1,0,-173,0.545210189
-68.35,43.5,NA,512,EEZ Offshore Management Area 3,0,-184,0.573748112
-68.3,43.5,NA,512,EEZ Offshore Management Area 3,0,-177,0.598401284
-68.25,43.5,NA,512,EEZ Offshore Management Area 3,0,-161,0.60871788
-68.2,43.5,NA,512,EEZ Offshore Management Area 3,0,-170,0.620240726
-68.15,43.5,NA,512,EEZ Offshore Management Area 3,0,-184,0.634040852
-68.1,43.5,NA,512,EEZ Offshore Management Area 3,0,-193,0.649841444
-68.05,43.5,NA,512,EEZ Offshore Management Area 3,0,-203,0.669014202
-68,43.5,NA,512,EEZ Offshore Management Area 3,0,-216,0.686330025
-67.95,43.5,NA,512,EEZ Offshore Management Area 3,0,-238,0.705481752
-67.9,43.5,NA,512,EEZ Offshore Management Area 3,0,-243,0.727571373
-67.85,43.5,NA,512,EEZ Offshore Management Area 3,0,-288,0.752340151
-67.8,43.5,NA,512,EEZ Offshore Management Area 3,0,-251,0.779532746
-67.75,43.5,NA,512,EEZ Offshore Management Area 3,0,-233,0.808904755
-67.7,43.5,NA,512,EEZ Offshore Management Area 3,0,-231,0.840227649
-67.65,43.5,NA,465,EEZ Offshore Management Area 3,0,-225,0.873291534
-67.6,43.5,NA,465,EEZ Offshore Management Area 3,0,-221,0.907906219
-67.55,43.5,NA,465,EEZ Offshore Management Area 3,0,-221,0.943901109
-67.5,43.5,NA,465,NA,0,-220,0.952445822
-67.45,43.5,NA,465,NA,0,-218,0.958381315
-67.4,43.5,NA,465,NA,0,-220,0.966869404
-67.35,43.5,NA,465,NA,0,-215,0.977843619
-67.3,43.5,NA,465,NA,0,-215,0.99122139
-67.25,43.5,NA,465,NA,0,-211,1.006902105
-67.2,43.5,NA,465,NA,0,-202,1.023897628
-67.15,43.5,NA,465,NA,0,-209,1.024468978
-67.1,43.5,NA,465,NA,0,-215,0.976773611
-67.05,43.5,NA,465,NA,0,-211,0.929320551
-67,43.5,NA,465,NA,0,-200,0.882148903
-66.95,43.5,NA,465,NA,0,-183,0.835306344
-66.9,43.5,NA,465,NA,0,-198,0.788851499
